"Step","laced-sweep-11 - Average Weighted Test Accuracy","laced-sweep-11 - Average Weighted Test Accuracy__MIN","laced-sweep-11 - Average Weighted Test Accuracy__MAX","magic-sweep-10 - Average Weighted Test Accuracy","magic-sweep-10 - Average Weighted Test Accuracy__MIN","magic-sweep-10 - Average Weighted Test Accuracy__MAX","wandering-sweep-9 - Average Weighted Test Accuracy","wandering-sweep-9 - Average Weighted Test Accuracy__MIN","wandering-sweep-9 - Average Weighted Test Accuracy__MAX","glowing-sweep-8 - Average Weighted Test Accuracy","glowing-sweep-8 - Average Weighted Test Accuracy__MIN","glowing-sweep-8 - Average Weighted Test Accuracy__MAX","lucky-sweep-7 - Average Weighted Test Accuracy","lucky-sweep-7 - Average Weighted Test Accuracy__MIN","lucky-sweep-7 - Average Weighted Test Accuracy__MAX","swept-sweep-6 - Average Weighted Test Accuracy","swept-sweep-6 - Average Weighted Test Accuracy__MIN","swept-sweep-6 - Average Weighted Test Accuracy__MAX","proud-sweep-5 - Average Weighted Test Accuracy","proud-sweep-5 - Average Weighted Test Accuracy__MIN","proud-sweep-5 - Average Weighted Test Accuracy__MAX","whole-sweep-4 - Average Weighted Test Accuracy","whole-sweep-4 - Average Weighted Test Accuracy__MIN","whole-sweep-4 - Average Weighted Test Accuracy__MAX","zany-sweep-3 - Average Weighted Test Accuracy","zany-sweep-3 - Average Weighted Test Accuracy__MIN","zany-sweep-3 - Average Weighted Test Accuracy__MAX","northern-sweep-2 - Average Weighted Test Accuracy","northern-sweep-2 - Average Weighted Test Accuracy__MIN","northern-sweep-2 - Average Weighted Test Accuracy__MAX","dry-sweep-1 - Average Weighted Test Accuracy","dry-sweep-1 - Average Weighted Test Accuracy__MIN","dry-sweep-1 - Average Weighted Test Accuracy__MAX"
"252","0.767","0.767","0.767","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"253","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7635","0.7635","0.7635","0.765","0.765","0.765","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"254","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7635","0.7635","0.7635","0.765","0.765","0.765","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"255","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.763","0.763","0.763","0.7635","0.7635","0.7635","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"256","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7635","0.7635","0.7635","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"257","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"258","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7635","0.7635","0.7635","0.762","0.762","0.762","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"259","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7635","0.7635","0.7635","0.762","0.762","0.762","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"260","0.7673333333333333","0.7673333333333333","0.7673333333333333","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.763","0.763","0.763","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"261","0.7673333333333333","0.7673333333333333","0.7673333333333333","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.764","0.764","0.764","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"262","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.763","0.763","0.763","0.764","0.764","0.764","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"263","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.764","0.764","0.764","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.764","0.764","0.764","0.7645","0.7645","0.7645","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"264","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.765","0.765","0.765","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"265","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"266","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"267","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7635","0.7635","0.7635","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.765","0.765","0.765","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"268","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"269","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.764","0.764","0.764","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"270","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.764","0.764","0.764","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"271","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7635","0.7635","0.7635","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"272","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"273","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7615","0.7615","0.7615","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.765","0.765","0.765","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"274","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.764","0.764","0.764","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7635","0.7635","0.7635","0.765","0.765","0.765","0.763","0.763","0.763","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"275","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.764","0.764","0.764","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.765","0.765","0.765","0.763","0.763","0.763","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7625","0.7625","0.7625"
"276","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.765","0.765","0.765","0.763","0.763","0.763","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"277","0.767","0.767","0.767","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"278","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.764","0.764","0.764","0.764","0.764","0.764","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7635","0.7635","0.7635","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7625","0.7625","0.7625"
"279","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"280","0.767","0.767","0.767","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7635","0.7635","0.7635","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
