"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"152","0.5238464447806354","0.5238464447806354","0.5238464447806354","0.5234753214826021","0.5234753214826021","0.5234753214826021","0.523160930408472","0.523160930408472","0.523160930408472","0.5231207450832073","0.5231207450832073","0.5231207450832073","0.5237708018154311","0.5237708018154311","0.5237708018154311","0.5236218797276854","0.5236218797276854","0.5236218797276854","0.5236407904689864","0.5236407904689864","0.5236407904689864","0.523893721633888","0.523893721633888","0.523893721633888","0.5242624810892587","0.5242624810892587","0.5242624810892587","0.5238535363086233","0.5238535363086233","0.5238535363086233","0.5241986573373676","0.5241986573373676","0.5241986573373676"
"153","0.5237282526475038","0.5237282526475038","0.5237282526475038","0.5235627836611195","0.5235627836611195","0.5235627836611195","0.5232436649016642","0.5232436649016642","0.5232436649016642","0.52334767397882","0.52334767397882","0.52334767397882","0.5241111951588502","0.5241111951588502","0.5241111951588502","0.5238559001512859","0.5238559001512859","0.5238559001512859","0.5237518910741301","0.5237518910741301","0.5237518910741301","0.5240591906202723","0.5240591906202723","0.5240591906202723","0.5243664901664146","0.5243664901664146","0.5243664901664146","0.5237660741301059","0.5237660741301059","0.5237660741301059","0.5244941376701967","0.5244941376701967","0.5244941376701967"
"154","0.523983547655068","0.523983547655068","0.523983547655068","0.5239102685325264","0.5239102685325264","0.5239102685325264","0.5236384266263238","0.5236384266263238","0.5236384266263238","0.5233429462934948","0.5233429462934948","0.5233429462934948","0.5242010211800302","0.5242010211800302","0.5242010211800302","0.5236573373676248","0.5236573373676248","0.5236573373676248","0.5239551815431165","0.5239551815431165","0.5239551815431165","0.5243097579425113","0.5243097579425113","0.5243097579425113","0.5244255862329803","0.5244255862329803","0.5244255862329803","0.5242743003025718","0.5242743003025718","0.5242743003025718","0.5246406959152798","0.5246406959152798","0.5246406959152798"
"155","0.5241608358547655","0.5241608358547655","0.5241608358547655","0.5242932110438729","0.5242932110438729","0.5242932110438729","0.5237164334341906","0.5237164334341906","0.5237164334341906","0.5236951588502269","0.5236951588502269","0.5236951588502269","0.5242246596066565","0.5242246596066565","0.5242246596066565","0.5240639183055976","0.5240639183055976","0.5240639183055976","0.5239291792738275","0.5239291792738275","0.5239291792738275","0.5244988653555219","0.5244988653555219","0.5244988653555219","0.5246501512859304","0.5246501512859304","0.5246501512859304","0.5242743003025718","0.5242743003025718","0.5242743003025718","0.5249243570347958","0.5249243570347958","0.5249243570347958"
"156","0.524517776096823","0.524517776096823","0.524517776096823","0.5243806732223903","0.5243806732223903","0.5243806732223903","0.5237542549167927","0.5237542549167927","0.5237542549167927","0.5235911497730711","0.5235911497730711","0.5235911497730711","0.5246359682299546","0.5246359682299546","0.5246359682299546","0.5242364788199697","0.5242364788199697","0.5242364788199697","0.5241986573373676","0.5241986573373676","0.5241986573373676","0.5247872541603631","0.5247872541603631","0.5247872541603631","0.524813256429652","0.524813256429652","0.524813256429652","0.5245390506807867","0.5245390506807867","0.5245390506807867","0.5249787254160363","0.5249787254160363","0.5249787254160363"
"157","0.524543778366112","0.524543778366112","0.524543778366112","0.5245745083207262","0.5245745083207262","0.5245745083207262","0.5241561081694402","0.5241561081694402","0.5241561081694402","0.5240119137670197","0.5240119137670197","0.5240119137670197","0.5248936270801815","0.5248936270801815","0.5248936270801815","0.5243475794251135","0.5243475794251135","0.5243475794251135","0.5243877647503782","0.5243877647503782","0.5243877647503782","0.5248179841149773","0.5248179841149773","0.5248179841149773","0.5250874621785174","0.5250874621785174","0.5250874621785174","0.5245768721633888","0.5245768721633888","0.5245768721633888","0.525392397881997","0.525392397881997","0.525392397881997"
"158","0.5248723524962179","0.5248723524962179","0.5248723524962179","0.5248274394856278","0.5248274394856278","0.5248274394856278","0.5244326777609682","0.5244326777609682","0.5244326777609682","0.5243050302571861","0.5243050302571861","0.5243050302571861","0.525026002269289","0.525026002269289","0.525026002269289","0.5246714258698941","0.5246714258698941","0.5246714258698941","0.5245721444780636","0.5245721444780636","0.5245721444780636","0.5250614599092285","0.5250614599092285","0.5250614599092285","0.52508982602118","0.52508982602118","0.52508982602118","0.524794345688351","0.524794345688351","0.524794345688351","0.5253143910741301","0.5253143910741301","0.5253143910741301"
"159","0.5249834531013615","0.5249834531013615","0.5249834531013615","0.5249172655068078","0.5249172655068078","0.5249172655068078","0.5243546709531014","0.5243546709531014","0.5243546709531014","0.5242932110438729","0.5242932110438729","0.5242932110438729","0.5253309379727685","0.5253309379727685","0.5253309379727685","0.5248699886535552","0.5248699886535552","0.5248699886535552","0.5247825264750379","0.5247825264750379","0.5247825264750379","0.5251205559757942","0.5251205559757942","0.5251205559757942","0.525579141452345","0.525579141452345","0.525579141452345","0.5249645423600605","0.5249645423600605","0.5249645423600605","0.5258509833585476","0.5258509833585476","0.5258509833585476"
"160","0.5251631051437217","0.5251631051437217","0.5251631051437217","0.5250472768532527","0.5250472768532527","0.5250472768532527","0.52482034795764","0.52482034795764","0.52482034795764","0.5245650529500756","0.5245650529500756","0.5245650529500756","0.5252387481089259","0.5252387481089259","0.5252387481089259","0.5251796520423601","0.5251796520423601","0.5251796520423601","0.52491017397882","0.52491017397882","0.52491017397882","0.5253900340393344","0.5253900340393344","0.5253900340393344","0.5254869515885022","0.5254869515885022","0.5254869515885022","0.5248983547655068","0.5248983547655068","0.5248983547655068","0.5258202534039335","0.5258202534039335","0.5258202534039335"
"161","0.5251820158850227","0.5251820158850227","0.5251820158850227","0.5251725605143721","0.5251725605143721","0.5251725605143721","0.5249172655068078","0.5249172655068078","0.5249172655068078","0.52491017397882","0.52491017397882","0.52491017397882","0.5255507753403933","0.5255507753403933","0.5255507753403933","0.5252552950075643","0.5252552950075643","0.5252552950075643","0.5251229198184569","0.5251229198184569","0.5251229198184569","0.5255413199697428","0.5255413199697428","0.5255413199697428","0.5259715393343419","0.5259715393343419","0.5259715393343419","0.5252836611195159","0.5252836611195159","0.5252836611195159","0.5259762670196672","0.5259762670196672","0.5259762670196672"
"162","0.525463313161876","0.525463313161876","0.525463313161876","0.5253947617246596","0.5253947617246596","0.5253947617246596","0.5248699886535552","0.5248699886535552","0.5248699886535552","0.524936176248109","0.524936176248109","0.524936176248109","0.525848619515885","0.525848619515885","0.525848619515885","0.5253994894099848","0.5253994894099848","0.5253994894099848","0.5251371028744327","0.5251371028744327","0.5251371028744327","0.5256973335854765","0.5256973335854765","0.5256973335854765","0.5260850037821483","0.5260850037821483","0.5260850037821483","0.5254254916792739","0.5254254916792739","0.5254254916792739","0.526222106656581","0.526222106656581","0.526222106656581"
"163","0.5259620839636914","0.5259620839636914","0.5259620839636914","0.5254538577912254","0.5254538577912254","0.5254538577912254","0.525115828290469","0.525115828290469","0.525115828290469","0.5249881807866869","0.5249881807866869","0.5249881807866869","0.5259479009077156","0.5259479009077156","0.5259479009077156","0.5254538577912254","0.5254538577912254","0.5254538577912254","0.5254609493192133","0.5254609493192133","0.5254609493192133","0.5258817133131619","0.5258817133131619","0.5258817133131619","0.526132280635401","0.526132280635401","0.526132280635401","0.5254845877458396","0.5254845877458396","0.5254845877458396","0.5263757564296521","0.5263757564296521","0.5263757564296521"
"164","0.5258769856278366","0.5258769856278366","0.5258769856278366","0.5258084341906203","0.5258084341906203","0.5258084341906203","0.5254278555219365","0.5254278555219365","0.5254278555219365","0.5250165468986384","0.5250165468986384","0.5250165468986384","0.5261701021180031","0.5261701021180031","0.5261701021180031","0.5257895234493192","0.5257895234493192","0.5257895234493192","0.525642965204236","0.525642965204236","0.525642965204236","0.526061365355522","0.526061365355522","0.526061365355522","0.5263072049924357","0.5263072049924357","0.5263072049924357","0.5257422465960666","0.5257422465960666","0.5257422465960666","0.5265081316187594","0.5265081316187594","0.5265081316187594"
"165","0.5261228252647504","0.5261228252647504","0.5261228252647504","0.5259549924357034","0.5259549924357034","0.5259549924357034","0.525482223903177","0.525482223903177","0.525482223903177","0.5254987708018154","0.5254987708018154","0.5254987708018154","0.5262008320726173","0.5262008320726173","0.5262008320726173","0.5261653744326777","0.5261653744326777","0.5261653744326777","0.5257091527987897","0.5257091527987897","0.5257091527987897","0.5263095688350984","0.5263095688350984","0.5263095688350984","0.5265932299546142","0.5265932299546142","0.5265932299546142","0.5262812027231467","0.5262812027231467","0.5262812027231467","0.5266641452344932","0.5266641452344932","0.5266641452344932"
"166","0.526311932677761","0.526311932677761","0.526311932677761","0.5261393721633888","0.5261393721633888","0.5261393721633888","0.5256004160363086","0.5256004160363086","0.5256004160363086","0.5255956883509834","0.5255956883509834","0.5255956883509834","0.5262599281391831","0.5262599281391831","0.5262599281391831","0.5263521180030257","0.5263521180030257","0.5263521180030257","0.5259691754916793","0.5259691754916793","0.5259691754916793","0.5265364977307111","0.5265364977307111","0.5265364977307111","0.5266712367624811","0.5266712367624811","0.5266712367624811","0.5262031959152799","0.5262031959152799","0.5262031959152799","0.5269596255673222","0.5269596255673222","0.5269596255673222"
"167","0.5264183055975794","0.5264183055975794","0.5264183055975794","0.5264253971255674","0.5264253971255674","0.5264253971255674","0.5255413199697428","0.5255413199697428","0.5255413199697428","0.5257115166414523","0.5257115166414523","0.5257115166414523","0.5261701021180031","0.5261701021180031","0.5261701021180031","0.5265057677760968","0.5265057677760968","0.5265057677760968","0.5262244704992436","0.5262244704992436","0.5262244704992436","0.52651758698941","0.52651758698941","0.52651758698941","0.5270778177004538","0.5270778177004538","0.5270778177004538","0.5263875756429652","0.5263875756429652","0.5263875756429652","0.527160552193646","0.527160552193646","0.527160552193646"
"168","0.5267728819969743","0.5267728819969743","0.5267728819969743","0.5265790468986384","0.5265790468986384","0.5265790468986384","0.5260708207261725","0.5260708207261725","0.5260708207261725","0.5259148071104387","0.5259148071104387","0.5259148071104387","0.5266428706505295","0.5266428706505295","0.5266428706505295","0.5266617813918305","0.5266617813918305","0.5266617813918305","0.526061365355522","0.526061365355522","0.526061365355522","0.5266192322239032","0.5266192322239032","0.5266192322239032","0.5271156391830559","0.5271156391830559","0.5271156391830559","0.5265364977307111","0.5265364977307111","0.5265364977307111","0.5272054652042361","0.5272054652042361","0.5272054652042361"
"169","0.5267894288956128","0.5267894288956128","0.5267894288956128","0.5266712367624811","0.5266712367624811","0.5266712367624811","0.5260117246596067","0.5260117246596067","0.5260117246596067","0.5259691754916793","0.5259691754916793","0.5259691754916793","0.5268627080181543","0.5268627080181543","0.5268627080181543","0.5266121406959153","0.5266121406959153","0.5266121406959153","0.5264490355521937","0.5264490355521937","0.5264490355521937","0.5268414334341907","0.5268414334341907","0.5268414334341907","0.5274394856278366","0.5274394856278366","0.5274394856278366","0.5263710287443267","0.5263710287443267","0.5263710287443267","0.527411119515885","0.527411119515885","0.527411119515885"
"170","0.527070726172466","0.527070726172466","0.527070726172466","0.52669723903177","0.52669723903177","0.52669723903177","0.5262268343419062","0.5262268343419062","0.5262268343419062","0.5260944591527988","0.5260944591527988","0.5260944591527988","0.5270872730711044","0.5270872730711044","0.5270872730711044","0.5268461611195159","0.5268461611195159","0.5268461611195159","0.5265057677760968","0.5265057677760968","0.5265057677760968","0.5268225226928895","0.5268225226928895","0.5268225226928895","0.5274891263237519","0.5274891263237519","0.5274891263237519","0.5268154311649017","0.5268154311649017","0.5268154311649017","0.5275364031770046","0.5275364031770046","0.5275364031770046"
"171","0.5271818267776097","0.5271818267776097","0.5271818267776097","0.5268792549167928","0.5268792549167928","0.5268792549167928","0.5266948751891074","0.5266948751891074","0.5266948751891074","0.5263402987897126","0.5263402987897126","0.5263402987897126","0.5272905635400907","0.5272905635400907","0.5272905635400907","0.5268319780635401","0.5268319780635401","0.5268319780635401","0.5269028933434191","0.5269028933434191","0.5269028933434191","0.5271487329803328","0.5271487329803328","0.5271487329803328","0.5275647692889561","0.5275647692889561","0.5275647692889561","0.5270778177004538","0.5270778177004538","0.5270778177004538","0.5276545953101361","0.5276545953101361","0.5276545953101361"
"172","0.5271747352496218","0.5271747352496218","0.5271747352496218","0.526973808623298","0.526973808623298","0.526973808623298","0.5269288956127081","0.5269288956127081","0.5269288956127081","0.5266546898638427","0.5266546898638427","0.5266546898638427","0.5273496596066566","0.5273496596066566","0.5273496596066566","0.5270163577912255","0.5270163577912255","0.5270163577912255","0.5269076210287443","0.5269076210287443","0.5269076210287443","0.5273780257186081","0.5273780257186081","0.5273780257186081","0.5276853252647504","0.5276853252647504","0.5276853252647504","0.5273260211800302","0.5273260211800302","0.5273260211800302","0.5278673411497731","0.5278673411497731","0.5278673411497731"
