"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"117","0.7623220577416981","0.7623220577416981","0.7623220577416981","0.7623994940825729","0.7623994940825729","0.7623994940825729","0.7606442703560781","0.7606442703560781","0.7606442703560781","0.760334524992579","0.760334524992579","0.760334524992579","0.76086367332189","0.76086367332189","0.76086367332189","0.7612508550262638","0.7612508550262638","0.7612508550262638","0.7615606003897629","0.7615606003897629","0.7615606003897629","0.7587599860614587","0.7587599860614587","0.7587599860614587","0.7610830762877018","0.7610830762877018","0.7610830762877018","0.7595214434133939","0.7595214434133939","0.7595214434133939","0.7606571764128905","0.7606571764128905","0.7606571764128905"
"118","0.7626188970483848","0.7626188970483848","0.7626188970483848","0.7625156485938851","0.7625156485938851","0.7625156485938851","0.7609152975491398","0.7609152975491398","0.7609152975491398","0.7605539279583908","0.7605539279583908","0.7605539279583908","0.7611863247422015","0.7611863247422015","0.7611863247422015","0.7614702579920757","0.7614702579920757","0.7614702579920757","0.7618832518100744","0.7618832518100744","0.7618832518100744","0.7589793890272705","0.7589793890272705","0.7589793890272705","0.7613799155943884","0.7613799155943884","0.7613799155943884","0.7598957190609553","0.7598957190609553","0.7598957190609553","0.7609927338900145","0.7609927338900145","0.7609927338900145"
"119","0.7630189848095711","0.7630189848095711","0.7630189848095711","0.7626447091620098","0.7626447091620098","0.7626447091620098","0.7611476065717642","0.7611476065717642","0.7611476065717642","0.7608249551514525","0.7608249551514525","0.7608249551514525","0.7613024792535137","0.7613024792535137","0.7613024792535137","0.7617412851851374","0.7617412851851374","0.7617412851851374","0.7623091516848857","0.7623091516848857","0.7623091516848857","0.7591600738226449","0.7591600738226449","0.7591600738226449","0.7616380367306377","0.7616380367306377","0.7616380367306377","0.7602570886517043","0.7602570886517043","0.7602570886517043","0.7612121368558264","0.7612121368558264","0.7612121368558264"
"120","0.763238387775383","0.763238387775383","0.763238387775383","0.7629286424118839","0.7629286424118839","0.7629286424118839","0.761534788276138","0.761534788276138","0.761534788276138","0.7610185460036395","0.7610185460036395","0.7610185460036395","0.7617025670147","0.7617025670147","0.7617025670147","0.7620381244918241","0.7620381244918241","0.7620381244918241","0.7625027425370726","0.7625027425370726","0.7625027425370726","0.7594569131293316","0.7594569131293316","0.7594569131293316","0.7618574396964496","0.7618574396964496","0.7618574396964496","0.7605152097879535","0.7605152097879535","0.7605152097879535","0.7615476943329504","0.7615476943329504","0.7615476943329504"
"121","0.7634965089116322","0.7634965089116322","0.7634965089116322","0.763264199889008","0.763264199889008","0.763264199889008","0.7618058154691997","0.7618058154691997","0.7618058154691997","0.7612250429126389","0.7612250429126389","0.7612250429126389","0.7619735942077617","0.7619735942077617","0.7619735942077617","0.7622446214008234","0.7622446214008234","0.7622446214008234","0.7626963333892596","0.7626963333892596","0.7626963333892596","0.759831188776893","0.759831188776893","0.759831188776893","0.7621155608326988","0.7621155608326988","0.7621155608326988","0.7606829885265155","0.7606829885265155","0.7606829885265155","0.7618445336396371","0.7618445336396371","0.7618445336396371"
"122","0.7637933482183189","0.7637933482183189","0.7637933482183189","0.7635094149684447","0.7635094149684447","0.7635094149684447","0.7620123123781991","0.7620123123781991","0.7620123123781991","0.7614702579920757","0.7614702579920757","0.7614702579920757","0.7622188092871984","0.7622188092871984","0.7622188092871984","0.76254146070751","0.76254146070751","0.76254146070751","0.7629802666391338","0.7629802666391338","0.7629802666391338","0.7599731554018301","0.7599731554018301","0.7599731554018301","0.7623736819689481","0.7623736819689481","0.7623736819689481","0.7608765793787025","0.7608765793787025","0.7608765793787025","0.7621542790031361","0.7621542790031361","0.7621542790031361"
"123","0.7640127511841307","0.7640127511841307","0.7640127511841307","0.7638062542751313","0.7638062542751313","0.7638062542751313","0.7622704335144483","0.7622704335144483","0.7622704335144483","0.7617154730715124","0.7617154730715124","0.7617154730715124","0.7626188970483848","0.7626188970483848","0.7626188970483848","0.7627737697301343","0.7627737697301343","0.7627737697301343","0.7632900120026328","0.7632900120026328","0.7632900120026328","0.7602958068221416","0.7602958068221416","0.7602958068221416","0.7626834273324471","0.7626834273324471","0.7626834273324471","0.7610701702308894","0.7610701702308894","0.7610701702308894","0.7624511183098228","0.7624511183098228","0.7624511183098228"
"124","0.764245060206755","0.764245060206755","0.764245060206755","0.7639611269568809","0.7639611269568809","0.7639611269568809","0.7624640243666353","0.7624640243666353","0.7624640243666353","0.7620123123781991","0.7620123123781991","0.7620123123781991","0.762877018184634","0.762877018184634","0.762877018184634","0.7631480453776958","0.7631480453776958","0.7631480453776958","0.763573945252507","0.763573945252507","0.763573945252507","0.7605152097879535","0.7605152097879535","0.7605152097879535","0.7629544545255088","0.7629544545255088","0.7629544545255088","0.7614573519352632","0.7614573519352632","0.7614573519352632","0.7626834273324471","0.7626834273324471","0.7626834273324471"
"125","0.7645160873998167","0.7645160873998167","0.7645160873998167","0.764077281468193","0.764077281468193","0.764077281468193","0.7626188970483848","0.7626188970483848","0.7626188970483848","0.7622704335144483","0.7622704335144483","0.7622704335144483","0.7630189848095711","0.7630189848095711","0.7630189848095711","0.7633158241162578","0.7633158241162578","0.7633158241162578","0.7636900997638192","0.7636900997638192","0.7636900997638192","0.7608249551514525","0.7608249551514525","0.7608249551514525","0.7631351393208833","0.7631351393208833","0.7631351393208833","0.7616251306738252","0.7616251306738252","0.7616251306738252","0.7628124879005718","0.7628124879005718","0.7628124879005718"
"126","0.7645806176838791","0.7645806176838791","0.7645806176838791","0.7642321541499426","0.7642321541499426","0.7642321541499426","0.7628899242414465","0.7628899242414465","0.7628899242414465","0.7624640243666353","0.7624640243666353","0.7624640243666353","0.7631738574913207","0.7631738574913207","0.7631738574913207","0.7635223210252572","0.7635223210252572","0.7635223210252572","0.7638449724455687","0.7638449724455687","0.7638449724455687","0.761005639946827","0.761005639946827","0.761005639946827","0.7634836028548198","0.7634836028548198","0.7634836028548198","0.761870345753262","0.761870345753262","0.761870345753262","0.7631351393208833","0.7631351393208833","0.7631351393208833"
"127","0.7648516448769408","0.7648516448769408","0.7648516448769408","0.7644773692293794","0.7644773692293794","0.7644773692293794","0.7631351393208833","0.7631351393208833","0.7631351393208833","0.7626963333892596","0.7626963333892596","0.7626963333892596","0.7633545422866952","0.7633545422866952","0.7633545422866952","0.7637546300478815","0.7637546300478815","0.7637546300478815","0.763909502729631","0.763909502729631","0.763909502729631","0.7613153853103262","0.7613153853103262","0.7613153853103262","0.7635223210252572","0.7635223210252572","0.7635223210252572","0.7621671850599486","0.7621671850599486","0.7621671850599486","0.7635352270820697","0.7635352270820697","0.7635352270820697"
"128","0.7649677993882529","0.7649677993882529","0.7649677993882529","0.7646709600815663","0.7646709600815663","0.7646709600815663","0.7632771059458203","0.7632771059458203","0.7632771059458203","0.7629931726959462","0.7629931726959462","0.7629931726959462","0.7636255694797569","0.7636255694797569","0.7636255694797569","0.7638707845591937","0.7638707845591937","0.7638707845591937","0.7641159996386304","0.7641159996386304","0.7641159996386304","0.7616122246170127","0.7616122246170127","0.7616122246170127","0.7637288179342565","0.7637288179342565","0.7637288179342565","0.7625027425370726","0.7625027425370726","0.7625027425370726","0.7636642876501942","0.7636642876501942","0.7636642876501942"
"129","0.7651484841836274","0.7651484841836274","0.7651484841836274","0.7647871145928784","0.7647871145928784","0.7647871145928784","0.7634190725707575","0.7634190725707575","0.7634190725707575","0.7632900120026328","0.7632900120026328","0.7632900120026328","0.7637804421615064","0.7637804421615064","0.7637804421615064","0.7641289056954429","0.7641289056954429","0.7641289056954429","0.7643999328885046","0.7643999328885046","0.7643999328885046","0.7618832518100744","0.7618832518100744","0.7618832518100744","0.7640256572409432","0.7640256572409432","0.7640256572409432","0.7626447091620098","0.7626447091620098","0.7626447091620098","0.763909502729631","0.763909502729631","0.763909502729631"
"130","0.7654324174335015","0.7654324174335015","0.7654324174335015","0.7650323296723153","0.7650323296723153","0.7650323296723153","0.763599757366132","0.763599757366132","0.763599757366132","0.7635352270820697","0.7635352270820697","0.7635352270820697","0.764077281468193","0.764077281468193","0.764077281468193","0.7642837783771924","0.7642837783771924","0.7642837783771924","0.7646193358543164","0.7646193358543164","0.7646193358543164","0.7620123123781991","0.7620123123781991","0.7620123123781991","0.7643224965476298","0.7643224965476298","0.7643224965476298","0.7627221455028845","0.7627221455028845","0.7627221455028845","0.7639998451273182","0.7639998451273182","0.7639998451273182"
"131","0.7656647264561258","0.7656647264561258","0.7656647264561258","0.7652646386949395","0.7652646386949395","0.7652646386949395","0.7639353148432559","0.7639353148432559","0.7639353148432559","0.7637546300478815","0.7637546300478815","0.7637546300478815","0.7642321541499426","0.7642321541499426","0.7642321541499426","0.7645548055702541","0.7645548055702541","0.7645548055702541","0.7647483964224411","0.7647483964224411","0.7647483964224411","0.7623478698553231","0.7623478698553231","0.7623478698553231","0.7644902752861918","0.7644902752861918","0.7644902752861918","0.7630189848095711","0.7630189848095711","0.7630189848095711","0.7642837783771924","0.7642837783771924","0.7642837783771924"
"132","0.7659357536491875","0.7659357536491875","0.7659357536491875","0.7655614780016262","0.7655614780016262","0.7655614780016262","0.7641418117522554","0.7641418117522554","0.7641418117522554","0.7639482209000684","0.7639482209000684","0.7639482209000684","0.7644644631725669","0.7644644631725669","0.7644644631725669","0.7648387388201283","0.7648387388201283","0.7648387388201283","0.7649677993882529","0.7649677993882529","0.7649677993882529","0.7625543667643225","0.7625543667643225","0.7625543667643225","0.7646580540247538","0.7646580540247538","0.7646580540247538","0.7633287301730702","0.7633287301730702","0.7633287301730702","0.7644644631725669","0.7644644631725669","0.7644644631725669"
"133","0.7661809687286243","0.7661809687286243","0.7661809687286243","0.7658325051946878","0.7658325051946878","0.7658325051946878","0.7644386510589419","0.7644386510589419","0.7644386510589419","0.7640643754113806","0.7640643754113806","0.7640643754113806","0.7646451479679414","0.7646451479679414","0.7646451479679414","0.764941987274628","0.764941987274628","0.764941987274628","0.7651742962972523","0.7651742962972523","0.7651742962972523","0.7627221455028845","0.7627221455028845","0.7627221455028845","0.7649936115018778","0.7649936115018778","0.7649936115018778","0.7635094149684447","0.7635094149684447","0.7635094149684447","0.7645806176838791","0.7645806176838791","0.7645806176838791"
"134","0.766451995921686","0.766451995921686","0.766451995921686","0.765948659706","0.765948659706","0.765948659706","0.7646709600815663","0.7646709600815663","0.7646709600815663","0.7642192480931301","0.7642192480931301","0.7642192480931301","0.7648774569905656","0.7648774569905656","0.7648774569905656","0.7653420750358143","0.7653420750358143","0.7653420750358143","0.7653678871494393","0.7653678871494393","0.7653678871494393","0.7629544545255088","0.7629544545255088","0.7629544545255088","0.7651872023540648","0.7651872023540648","0.7651872023540648","0.7638578785023812","0.7638578785023812","0.7638578785023812","0.7649290812178156","0.7649290812178156","0.7649290812178156"
"135","0.7665294322625609","0.7665294322625609","0.7665294322625609","0.7661035323877495","0.7661035323877495","0.7661035323877495","0.7647483964224411","0.7647483964224411","0.7647483964224411","0.7644386510589419","0.7644386510589419","0.7644386510589419","0.7650452357291276","0.7650452357291276","0.7650452357291276","0.7654840416607513","0.7654840416607513","0.7654840416607513","0.7656518203993133","0.7656518203993133","0.7656518203993133","0.7629931726959462","0.7629931726959462","0.7629931726959462","0.7653678871494393","0.7653678871494393","0.7653678871494393","0.7641676238658802","0.7641676238658802","0.7641676238658802","0.7652001084108773","0.7652001084108773","0.7652001084108773"
"136","0.7667488352283727","0.7667488352283727","0.7667488352283727","0.7663358414103739","0.7663358414103739","0.7663358414103739","0.7649161751610031","0.7649161751610031","0.7649161751610031","0.7646709600815663","0.7646709600815663","0.7646709600815663","0.7652904508085645","0.7652904508085645","0.7652904508085645","0.7655743840584386","0.7655743840584386","0.7655743840584386","0.7658841294219377","0.7658841294219377","0.7658841294219377","0.763238387775383","0.763238387775383","0.763238387775383","0.7654582295471265","0.7654582295471265","0.7654582295471265","0.7643483086612547","0.7643483086612547","0.7643483086612547","0.7654969477175638","0.7654969477175638","0.7654969477175638"
"137","0.7670069563646219","0.7670069563646219","0.7670069563646219","0.7663616535239988","0.7663616535239988","0.7663616535239988","0.7649807054450654","0.7649807054450654","0.7649807054450654","0.7648387388201283","0.7648387388201283","0.7648387388201283","0.7656260082856885","0.7656260082856885","0.7656260082856885","0.7658325051946878","0.7658325051946878","0.7658325051946878","0.7659228475923751","0.7659228475923751","0.7659228475923751","0.7634190725707575","0.7634190725707575","0.7634190725707575","0.7656905385697508","0.7656905385697508","0.7656905385697508","0.7644386510589419","0.7644386510589419","0.7644386510589419","0.7656905385697508","0.7656905385697508","0.7656905385697508"
